,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,hashtag,frequency
13104,13104,13104,13104,13104,13104,itsgottabebhe,1
13105,13105,13105,13105,13105,13105,itshappening,1
13106,13106,13106,13106,13106,13106,itskushtitorokker,1
13107,13107,13107,13107,13107,13107,itslove,1
13108,13108,13108,13108,13108,13108,itsnotacompliment,1
13109,13109,13109,13109,13109,13109,itsnothardtobenice,1
13110,13110,13110,13110,13110,13110,itsnotok,3
13111,13111,13111,13111,13111,13111,itsnotokay,1
13112,13112,13112,13112,13112,13112,itsnotweaktospeak,1
13113,13113,13113,13113,13113,13113,itsnotwhatyouthink,1
13114,13114,13114,13114,13114,13114,itsokaynottobeokay,1
13115,13115,13115,13115,13115,13115,itsokaytonotbeokay,4
13116,13116,13116,13116,13116,13116,itsoknottobeok,26
13117,13117,13117,13117,13117,13117,itsoktonotbeok,5
13118,13118,13118,13118,13118,13118,itsoktotalk,3
13119,13119,13119,13119,13119,13119,itson,1
13120,13120,13120,13120,13120,13120,itsplaytime,1
13121,13121,13121,13121,13121,13121,itsreal,2
13122,13122,13122,13122,13122,13122,itstartsathome,1
13123,13123,13123,13123,13123,13123,itstartsathomemelania,1
13124,13124,13124,13124,13124,13124,itstartswithyou,2
13125,13125,13125,13125,13125,13125,itstimetoredirect,1
13126,13126,13126,13126,13126,13126,itstrategy,1
13127,13127,13127,13127,13127,13127,itsupport,1
13128,13128,13128,13128,13128,13128,itsworthit,1
13129,13129,13129,13129,13129,13129,itswrong,1
13130,13130,13130,13130,13130,13130,ittakesavillage,1
13131,13131,13131,13131,13131,13131,ittakesaworld,1
13132,13132,13132,13132,13132,13132,itu,3
13133,13133,13133,13133,13133,13133,itunes,1
13134,13134,13134,13134,13134,13134,itunesuk,1
13135,13135,13135,13135,13135,13135,itv,4
13136,13136,13136,13136,13136,13136,itvi,1
13137,13137,13137,13137,13137,13137,itvnews,1
13138,13138,13138,13138,13138,13138,itvtonight,1
13139,13139,13139,13139,13139,13139,iusvesocialteam,1
13140,13140,13140,13140,13140,13140,ivanka,1
13141,13141,13141,13141,13141,13141,ivax2protect,1
13142,13142,13142,13142,13142,13142,ivegotthepower,1
13143,13143,13143,13143,13143,13143,ivegotthis,1
13144,13144,13144,13144,13144,13144,ivlp,2
13145,13145,13145,13145,13145,13145,ivyasa,3
13146,13146,13146,13146,13146,13146,iwanttobreakfree,1
13147,13147,13147,13147,13147,13147,iwanttodie,1
13148,13148,13148,13148,13148,13148,iwasbullied,1
13149,13149,13149,13149,13149,13149,iwc,9
13150,13150,13150,13150,13150,13150,iwcd2021,2
13151,13151,13151,13151,13151,13151,iwd2020,10
13152,13152,13152,13152,13152,13152,iwd2021,6
13153,13153,13153,13153,13153,13153,iwf,1
13154,13154,13154,13154,13154,13154,iwillnotbesilenced,1
13155,13155,13155,13155,13155,13155,iwin,1
13156,13156,13156,13156,13156,13156,iwintech,1
13157,13157,13157,13157,13157,13157,iwitalk,1
13158,13158,13158,13158,13158,13158,iwokeuptofindthis,1
13159,13159,13159,13159,13159,13159,iwontbesilenced,1
13160,13160,13160,13160,13160,13160,iwontbesilent,1
13161,13161,13161,13161,13161,13161,iwork4dell,2
13162,13162,13162,13162,13162,13162,iwriteya,1
13163,13163,13163,13163,13163,13163,ixform,2
13164,13164,13164,13164,13164,13164,ixform_sohot_pv,1
13165,13165,13165,13165,13165,13165,ixform首张ep,1
13166,13166,13166,13166,13166,13166,iyd2020,1
13167,13167,13167,13167,13167,13167,iymakirakurø,2
13168,13168,13168,13168,13168,13168,izbbcarhive,1
13169,13169,13169,13169,13169,13169,izmir,2
13170,13170,13170,13170,13170,13170,izu,1
13171,13171,13171,13171,13171,13171,izuchukwumadubueze,1
13172,13172,13172,13172,13172,13172,izzykalman,1
13173,13173,13173,13173,13173,13173,izzykring,1
13174,13174,13174,13174,13174,13174,iñigopascual,1
13175,13175,13175,13175,13175,13175,i̇nfosec,4
13176,13176,13176,13176,13176,13176,j_addict_addictv_disord,1
13177,13177,13177,13177,13177,13177,jaanedo,1
13178,13178,13178,13178,13178,13178,jabalpur,1
13179,13179,13179,13179,13179,13179,jabarjuara,1
13180,13180,13180,13180,13180,13180,jabarkita,1
13181,13181,13181,13181,13181,13181,jabriyajodi,1
13182,13182,13182,13182,13182,13182,jace,7
13183,13183,13183,13183,13183,13183,jacintoandlirio,1
13184,13184,13184,13184,13184,13184,jackdorsey,2
13185,13185,13185,13185,13185,13185,jackhelpme,1
13186,13186,13186,13186,13186,13186,jackieweaver,1
13187,13187,13187,13187,13187,13187,jacksonmiddleschool,1
13188,13188,13188,13188,13188,13188,jackstrong,1
13189,13189,13189,13189,13189,13189,jaclynhillcosmetics,1
13190,13190,13190,13190,13190,13190,jacobstudeman,1
13191,13191,13191,13191,13191,13191,jacobwysocki,1
13192,13192,13192,13192,13192,13192,jadonsancho,1
13193,13193,13193,13193,13193,13193,jaehyun,1
13194,13194,13194,13194,13194,13194,jaf,1
13195,13195,13195,13195,13195,13195,jaffichemonidenté,1
13196,13196,13196,13196,13196,13196,jagaadab,1
13197,13197,13197,13197,13197,13197,jaibhim,1
13198,13198,13198,13198,13198,13198,jail,7
13199,13199,13199,13199,13199,13199,jailbreak,1
13200,13200,13200,13200,13200,13200,jailcorrupttds,1
13201,13201,13201,13201,13201,13201,jaipurpolice,4
13202,13202,13202,13202,13202,13202,jairobouer,1
13203,13203,13203,13203,13203,13203,jaishreeram,1
13204,13204,13204,13204,13204,13204,jajaja,1
13205,13205,13205,13205,13205,13205,jakarta,1
13206,13206,13206,13206,13206,13206,jakedavis,1
13207,13207,13207,13207,13207,13207,jakepaul,2
13208,13208,13208,13208,13208,13208,jakepaulers,1
13209,13209,13209,13209,13209,13209,jakepaulfans,1
13210,13210,13210,13210,13210,13210,jakepaulvstyronwoodley,1
13211,13211,13211,13211,13211,13211,jakobzanol,1
13212,13212,13212,13212,13212,13212,jakpost,1
13213,13213,13213,13213,13213,13213,jalanjalanjogja,1
13214,13214,13214,13214,13214,13214,jam316,1
13215,13215,13215,13215,13215,13215,jam316familyhour,1
13216,13216,13216,13216,13216,13216,jamaica,4
13217,13217,13217,13217,13217,13217,jamaisenculé,1
13218,13218,13218,13218,13218,13218,jamaissanselles,1
13219,13219,13219,13219,13219,13219,jamanthawilliamswatsonbooks,1
13220,13220,13220,13220,13220,13220,jamboard,1
13221,13221,13221,13221,13221,13221,jamesarthur,2
13222,13222,13222,13222,13222,13222,jamesbond,4
13223,13223,13223,13223,13223,13223,jamescharles,4
13224,13224,13224,13224,13224,13224,jamesfranco,1
13225,13225,13225,13225,13225,13225,jamesmcvey,1
13226,13226,13226,13226,13226,13226,jamesrobertdrake,1
13227,13227,13227,13227,13227,13227,jamest,1
13228,13228,13228,13228,13228,13228,jamghat,1
13229,13229,13229,13229,13229,13229,jamideation,1
13230,13230,13230,13230,13230,13230,jamiedornan,1
13231,13231,13231,13231,13231,13231,jamiiforums,1
13232,13232,13232,13232,13232,13232,jammi,1
13233,13233,13233,13233,13233,13233,jammu,1
13234,13234,13234,13234,13234,13234,jammuandkashmir,2
13235,13235,13235,13235,13235,13235,jammuparivartan,1
13236,13236,13236,13236,13236,13236,jammykiggundu,3
13237,13237,13237,13237,13237,13237,jammykspeaks,3
13238,13238,13238,13238,13238,13238,jamtara,2
13239,13239,13239,13239,13239,13239,jamtaragangbusted,1
13240,13240,13240,13240,13240,13240,jamtarawebseries,1
13241,13241,13241,13241,13241,13241,jandira,1
13242,13242,13242,13242,13242,13242,janeingham,1
13243,13243,13243,13243,13243,13243,janellasalvador,1
13244,13244,13244,13244,13244,13244,janelparrish,2
13245,13245,13245,13245,13245,13245,jangmi,2
13246,13246,13246,13246,13246,13246,jangrundman,1
13247,13247,13247,13247,13247,13247,jansonmedia,1
13248,13248,13248,13248,13248,13248,jansonmediayoutube,1
13249,13249,13249,13249,13249,13249,jantakareporter,1
13250,13250,13250,13250,13250,13250,january,1
13251,13251,13251,13251,13251,13251,japan,75
13252,13252,13252,13252,13252,13252,japanbullyculture,1
13253,13253,13253,13253,13253,13253,japaneasewrestling,1
13254,13254,13254,13254,13254,13254,japanese,9
13255,13255,13255,13255,13255,13255,japaneselanguage,1
13256,13256,13256,13256,13256,13256,japanesestudy,1
13257,13257,13257,13257,13257,13257,japanesewrestler,2
13258,13258,13258,13258,13258,13258,japanexpothailand,1
13259,13259,13259,13259,13259,13259,japanexpothailand2020,1
13260,13260,13260,13260,13260,13260,japanforward,1
13261,13261,13261,13261,13261,13261,japannews,1
13262,13262,13262,13262,13262,13262,japanอัน,1
13263,13263,13263,13263,13263,13263,japon,2
13264,13264,13264,13264,13264,13264,japón,3
13265,13265,13265,13265,13265,13265,jaquemate,1
13266,13266,13266,13266,13266,13266,jaquetones,1
13267,13267,13267,13267,13267,13267,jaredlanier,1
13268,13268,13268,13268,13268,13268,jarmy,1
13269,13269,13269,13269,13269,13269,jaronshipp,1
13270,13270,13270,13270,13270,13270,jasherivazz,1
13271,13271,13271,13271,13271,13271,jashneriwaaz,1
13272,13272,13272,13272,13272,13272,jasminkumar,2
13273,13273,13273,13273,13273,13273,jasonehler,1
13274,13274,13274,13274,13274,13274,jasonmiraz,1
13275,13275,13275,13275,13275,13275,jasveersinghdangi,1
13276,13276,13276,13276,13276,13276,java,3
13277,13277,13277,13277,13277,13277,javascript,19
13278,13278,13278,13278,13278,13278,javotes2020,2
13279,13279,13279,13279,13279,13279,jawabarat,1
13280,13280,13280,13280,13280,13280,jayashankarviews,1
13281,13281,13281,13281,13281,13281,jaygb82,1
13282,13282,13282,13282,13282,13282,jayjays,1
13283,13283,13283,13283,13283,13283,jaylions,1
13284,13284,13284,13284,13284,13284,jaymeknyx,1
13285,13285,13285,13285,13285,13285,jaynalangecreative,1
13286,13286,13286,13286,13286,13286,jaynuhhmarie,1
13287,13287,13287,13287,13287,13287,jaythedocumentary,1
13288,13288,13288,13288,13288,13288,jayun,1
13289,13289,13289,13289,13289,13289,jayweidner,1
13290,13290,13290,13290,13290,13290,jayz,2
13291,13291,13291,13291,13291,13291,jazupmystyle,1
13292,13292,13292,13292,13292,13292,jaén,1
13293,13293,13293,13293,13293,13293,jcfs,10
13294,13294,13294,13294,13294,13294,jchnoticias,1
13295,13295,13295,13295,13295,13295,jcmc,1
13296,13296,13296,13296,13296,13296,jcps,1
13297,13297,13297,13297,13297,13297,jdart,1
13298,13298,13298,13298,13298,13298,jdfromny,1
13299,13299,13299,13299,13299,13299,jealous,4
13300,13300,13300,13300,13300,13300,jealousy,8
13301,13301,13301,13301,13301,13301,jeaniezinc,1
13302,13302,13302,13302,13302,13302,jeanlittleps,1
13303,13303,13303,13303,13303,13303,jeannecolemanlaw,1
13304,13304,13304,13304,13304,13304,jeannewillis,1
13305,13305,13305,13305,13305,13305,jediway,1
13306,13306,13306,13306,13306,13306,jeffbezos,1
13307,13307,13307,13307,13307,13307,jeffhardy,1
13308,13308,13308,13308,13308,13308,jeffisakeyboardwarrior,1
13309,13309,13309,13309,13309,13309,jeffreestar,2
13310,13310,13310,13310,13310,13310,jeffreestarapproved,2
13311,13311,13311,13311,13311,13311,jeffreestarcosmetics,1
13312,13312,13312,13312,13312,13312,jeffreyepstein,1
13313,13313,13313,13313,13313,13313,jejakdigital,2
13314,13314,13314,13314,13314,13314,jejunemagazine,1
13315,13315,13315,13315,13315,13315,jelp,1
13316,13316,13316,13316,13316,13316,jempolbaik,1
13317,13317,13317,13317,13317,13317,jempolnetizen,1
13318,13318,13318,13318,13318,13318,jenelleeason,1
13319,13319,13319,13319,13319,13319,jenerationjlive,1
13320,13320,13320,13320,13320,13320,jennamarbles,2
13321,13321,13321,13321,13321,13321,jennie,1
13322,13322,13322,13322,13322,13322,jenniedeservesbetter,1
13323,13323,13323,13323,13323,13323,jenniferlawrence,1
13324,13324,13324,13324,13324,13324,jenny69,1
13325,13325,13325,13325,13325,13325,jenpsaki,1
13326,13326,13326,13326,13326,13326,jeonsomin,1
13327,13327,13327,13327,13327,13327,jeopardy,2
13328,13328,13328,13328,13328,13328,jepordy,1
13329,13329,13329,13329,13329,13329,jerseyshore,2
13330,13330,13330,13330,13330,13330,jeshiladada,1
13331,13331,13331,13331,13331,13331,jesmynward,1
13332,13332,13332,13332,13332,13332,jesshilarious,1
13333,13333,13333,13333,13333,13333,jessicaalba,1
13334,13334,13334,13334,13334,13334,jessicalaney,1
13335,13335,13335,13335,13335,13335,jessicalogan,1
13336,13336,13336,13336,13336,13336,jessicamulroney,9
13337,13337,13337,13337,13337,13337,jessicatheslenderman,1
13338,13338,13338,13338,13338,13338,jessie,1
13339,13339,13339,13339,13339,13339,jestembezpieczny,1
13340,13340,13340,13340,13340,13340,jester,4
13341,13341,13341,13341,13341,13341,jesus,6
13342,13342,13342,13342,13342,13342,jesuschrustsuperstar,1
13343,13343,13343,13343,13343,13343,jesy,2
13344,13344,13344,13344,13344,13344,jesynelson,66
13345,13345,13345,13345,13345,13345,jesynelsonenmtv,1
13346,13346,13346,13346,13346,13346,jesynelsonoddoneout,17
13347,13347,13347,13347,13347,13347,jesynelsons,1
13348,13348,13348,13348,13348,13348,jetstacklebullying,2
13349,13349,13349,13349,13349,13349,jeunes,1
13350,13350,13350,13350,13350,13350,jeunesse,1
13351,13351,13351,13351,13351,13351,jeuserieux,3
13352,13352,13352,13352,13352,13352,jew,1
13353,13353,13353,13353,13353,13353,jewellery,1
13354,13354,13354,13354,13354,13354,jewellerybrandtanishq,1
13355,13355,13355,13355,13355,13355,jewish,6
13356,13356,13356,13356,13356,13356,jewishandproud,1
13357,13357,13357,13357,13357,13357,jewishlife,1
13358,13358,13358,13358,13358,13358,jewishnewyear,1
13359,13359,13359,13359,13359,13359,jewishoncampus,1
13360,13360,13360,13360,13360,13360,jewishpeople,1
13361,13361,13361,13361,13361,13361,jewishprivilege,1
13362,13362,13362,13362,13362,13362,jews,2
13363,13363,13363,13363,13363,13363,jfotechtips,1
13364,13364,13364,13364,13364,13364,jfotechupdates,1
13365,13365,13365,13365,13365,13365,jgfwebinar,1
13366,13366,13366,13366,13366,13366,jhansikirani,1
13367,13367,13367,13367,13367,13367,jharcybercop,1
13368,13368,13368,13368,13368,13368,jharkhand,1
13369,13369,13369,13369,13369,13369,jharkhandpolice,1
13370,13370,13370,13370,13370,13370,jhinstreaks,1
13371,13371,13371,13371,13371,13371,jicancelparty,1
13372,13372,13372,13372,13372,13372,jigsaw,1
13373,13373,13373,13373,13373,13373,jihad,1
13374,13374,13374,13374,13374,13374,jimcornette,1
13375,13375,13375,13375,13375,13375,jimim,1
13376,13376,13376,13376,13376,13376,jimmyfallon,2
13377,13377,13377,13377,13377,13377,jimmykimmel,1
13378,13378,13378,13378,13378,13378,jimsvasantkunj,1
13379,13379,13379,13379,13379,13379,jimsvk,1
13380,13380,13380,13380,13380,13380,jinrichoi,1
13381,13381,13381,13381,13381,13381,jinshil,1
13382,13382,13382,13382,13382,13382,jio,1
13383,13383,13383,13383,13383,13383,jiofiber,1
13384,13384,13384,13384,13384,13384,jisoo,1
13385,13385,13385,13385,13385,13385,jiujitsu,16
13386,13386,13386,13386,13386,13386,jiujitsulifestyle,1
13387,13387,13387,13387,13387,13387,jjthoughts,1
13388,13388,13388,13388,13388,13388,jk,2
13389,13389,13389,13389,13389,13389,jkia,1
13390,13390,13390,13390,13390,13390,jkp,2
13391,13391,13391,13391,13391,13391,jkrowling,3
13392,13392,13392,13392,13392,13392,jmbarrie,1
13393,13393,13393,13393,13393,13393,jmi,1
13394,13394,13394,13394,13394,13394,joachimforjoy,1
13395,13395,13395,13395,13395,13395,joahspearman,2
13396,13396,13396,13396,13396,13396,joaquin,1
13397,13397,13397,13397,13397,13397,joaquincastro,1
13398,13398,13398,13398,13398,13398,joaquinnahuel,1
13399,13399,13399,13399,13399,13399,joaquinphoenix,1
13400,13400,13400,13400,13400,13400,joaquínnahuel,1
13401,13401,13401,13401,13401,13401,job,6
13402,13402,13402,13402,13402,13402,jobinsecurity,3
13403,13403,13403,13403,13403,13403,jobs,3
13404,13404,13404,13404,13404,13404,jobsalerts,1
13405,13405,13405,13405,13405,13405,jobscam,1
13406,13406,13406,13406,13406,13406,jobsearch,2
13407,13407,13407,13407,13407,13407,jobsecurity,1
13408,13408,13408,13408,13408,13408,jobskills,1
13409,13409,13409,13409,13409,13409,joc,2
13410,13410,13410,13410,13410,13410,jodiecomer,1
13411,13411,13411,13411,13411,13411,jodiecomerweloveyou,1
13412,13412,13412,13412,13412,13412,joebiden,3
13413,13413,13413,13413,13413,13413,joelberlinger,1
13414,13414,13414,13414,13414,13414,joelosteen,1
13415,13415,13415,13415,13415,13415,joenichols,1
13416,13416,13416,13416,13416,13416,joesymonstrong,2
13417,13417,13417,13417,13417,13417,joeyalarillaonline,1
13418,13418,13418,13418,13418,13418,jogja,2
13419,13419,13419,13419,13419,13419,jogjaelinglanwaspada,1
13420,13420,13420,13420,13420,13420,jogjaistimewa,2
13421,13421,13421,13421,13421,13421,joguehabbo,1
13422,13422,13422,13422,13422,13422,johannesburg,2
13423,13423,13423,13423,13423,13423,john,3
13424,13424,13424,13424,13424,13424,johnboyega,5
13425,13425,13425,13425,13425,13425,johncena,1
13426,13426,13426,13426,13426,13426,johndenvertrending,4
13427,13427,13427,13427,13427,13427,johnhollywoodpierce,1
13428,13428,13428,13428,13428,13428,johnlegend,7
13429,13429,13429,13429,13429,13429,johnlennon,2
13430,13430,13430,13430,13430,13430,johnnydepp,7
13431,13431,13431,13431,13431,13431,johnnylawrence,1
13432,13432,13432,13432,13432,13432,johnpierce,1
13433,13433,13433,13433,13433,13433,johnpierceix,1
13434,13434,13434,13434,13434,13434,johnscreek,1
13435,13435,13435,13435,13435,13435,johnscreekpd,1
13436,13436,13436,13436,13436,13436,johnsetka,1
13437,13437,13437,13437,13437,13437,johnston,1
13438,13438,13438,13438,13438,13438,johor,1
13439,13439,13439,13439,13439,13439,joinonmedica,1
13440,13440,13440,13440,13440,13440,jointfutures,1
13441,13441,13441,13441,13441,13441,jointheconversation,1
13442,13442,13442,13442,13442,13442,jointhemovement,4
13443,13443,13443,13443,13443,13443,joinus,1
13444,13444,13444,13444,13444,13444,jojosbizarreadventure,1
13445,13445,13445,13445,13445,13445,jojugeorge,1
13446,13446,13446,13446,13446,13446,joke,81
13447,13447,13447,13447,13447,13447,joker,30
13448,13448,13448,13448,13448,13448,jokes,1
13449,13449,13449,13449,13449,13449,jokesover,1
13450,13450,13450,13450,13450,13450,joking,1
13451,13451,13451,13451,13451,13451,jonasbrothers,1
13452,13452,13452,13452,13452,13452,jonghyun,5
